"date","y1","y2"
2015-01-01,-0.626453810742332,2.89367370242551
2015-01-08,0.435514456299843,0.945640600382279
2015-01-15,-0.333664873426057,3.94314224525787
2015-01-22,2.3437926562968,1.55311545417749
2015-01-29,1.31928231140272,3.54215970438397
2015-02-05,0.403579794879304,3.33816219495532
2015-02-12,1.93710755995072,1.83395684655633
2015-02-19,2.40339699800849,2.23088945281689
2015-02-26,2.44448993723522,0.540049903036482
2015-03-05,1.7537610715881,1.77748670899942
2015-03-12,3.7468313300967,2.37770403857545
2015-03-19,2.78501185176112,1.3033610864456
2015-03-26,1.91713360279385,0.611832968547017
2015-04-02,0.448955768029626,0.264348223011864
2015-04-09,3.89505930524425,0.731870581593378
2015-04-16,2.81210693936514,1.67919581486803
2015-04-23,2.90758816739867,-0.0360068315576673
2015-04-30,3.91370699123094,0.161728516982026
2015-05-07,3.81621332399012,-1.17862733424198
2015-05-14,3.5928664086193,0.441783882960762
2015-05-21,3.90073897362766,1.08770186452608
2015-05-28,3.72563945159676,1.1107255362213
2015-06-04,2.95902486981525,0.264999310472405
2015-06-11,0.815697032192872,-2.57899856428768
2015-06-18,3.32565616566535,-0.381678715709551
2015-06-25,2.53137682141296,-0.555972202132461
2015-07-02,2.295114172326,-1.50676093005965
2015-07-09,0.826254925886608,-1.115979843587
2015-07-16,1.64873514128748,-2.27452985680404
2015-07-23,2.35968617392951,-0.845327865948531
2015-07-30,3.10157243735843,-1.95495910135959
2015-08-06,1.42894642722612,-3.28874500477219
2015-08-13,1.69743107621696,-2.16677533867852
2015-08-20,1.02473119441457,-0.501845934608557
2015-08-27,-0.537362366080757,-2.25434023279284
2015-09-03,0.179934270943152,-1.22752881348538
2015-09-10,-0.048330417534367,-1.04007118296898
2015-09-17,0.0352339344306252,-1.99460780471466
2015-09-24,0.942492875696887,-2.34956301464089
2015-10-01,0.354675801168805,-2.51106740120617
2015-10-08,-0.821106474063979,-1.2119228861041
2015-10-15,-1.15339119225727,-2.97132963078348
2015-10-22,-0.44015743713314,-1.60454951164416
2015-10-29,-0.809519419311075,-2.07007917903694
2015-11-05,-2.27435316020969,-3.96271550606105
2015-11-12,-2.50131116931106,-3.0119341669034
2015-11-19,-1.62478601258556,-0.581002167549628
2015-11-26,-1.40233958686197,-1.57166738851537
2015-12-03,-2.44939418545373,-0.450724894858726
2015-12-10,-1.60561322747352,0.768701544775538
2015-12-17,-2.2207286944653,0.498243390928884
2015-12-24,-3.34448234188905,-0.148344946625665
2015-12-31,-2.48566307493204,-0.289796537775228
2016-01-07,-4.03051205877361,-0.70197409850706
2016-01-14,-1.52200571760104,1.2328950921445
2016-01-21,-1.00764377427419,0.417852484007706
2016-01-28,-3.36718007767748,-1.18408389138197
2016-02-04,-4.03482469661637,0.00179938160934451
2016-02-11,-2.39058390002329,-1.59463077358039
2016-02-18,-3.04406814358189,0.293567515169726
2016-02-25,-0.435564517955794,-1.9424057194903
2016-03-03,-2.78455696501078,2.12043044509478
2016-03-10,-1.94432691271642,0.321697212179618
2016-03-17,-2.47621362732494,0.671313996844413
2016-03-24,-3.09995561081337,1.06825062091575
2016-03-31,-2.00371559332003,1.97732446042644
2016-04-07,-3.81781016505057,2.16134443935491
2016-04-14,-0.353427068892102,2.15838234562763
2016-04-21,-1.45901469936999,1.11408345289617
2016-04-28,0.778442154230848,0.40762079502808
2016-05-05,-0.690716885509529,1.45397094774497
2016-05-12,-1.63999472669122,2.17937674698195
2016-05-19,-0.07657651959457,1.12372421146304
2016-05-26,-1.3738018642471,1.90956023681911
2016-06-02,-1.44263413060404,0.828364697058628
2016-06-09,0.354483588902889,1.99124941393554
2016-06-16,-0.128661558629312,2.11782585164789
2016-06-23,0.56510694394048,1.81846222479168
